compatibility,outfit_sample
0,"['220840892_4','210584849_1','0','204194185_2']"
0,"['221997407_3','212701823_1','218895031_5','223521124_4']"
0,"['179138457_3','211241159_1','0','200124403_2']"
0,"['193675896_3','178634726_1','0','224936347_2']"
0,"['154266487_5','215300581_1','0','216331314_2']"
0,"['221560408_5','217930101_1','171636811_7','224650203_3']"
0,"['197628851_6','210088164_1','0','221416274_1']"
0,"['221455832_3','217033066_1','0','222325279_2']"
0,"['223036528_4','224659637_1','0','205927204_1']"
0,"['208185864_6','212111078_1','0','216414098_2']"
0,"['219328599_5','208574032_1','0','81280142_1']"
0,"['222384048_4','206890651_1','206088682_6','225188890_2']"
0,"['206358273_4','162934030_1','0','221103435_2']"
0,"['183607510_7','222676342_1','0','208593748_2']"
0,"['133209511_6','223526800_1','223447844_4','222109452_2']"
0,"['208000148_4','215456318_1','0','221725557_1']"
0,"['209445695_3','224470124_1','0','223925585_2']"
0,"['221384543_5','203592755_1','220188821_4','225197571_2']"
0,"['207562268_4','114945393_1','208219862_4','213916218_2']"
0,"['169421143_4','184689486_1','0','217864707_2']"
0,"['216121564_4','222956616_1','0','201033839_2']"
0,"['219569720_5','205649389_1','0','192874691_2']"
0,"['220379315_3','199064064_1','0','213050179_2']"
0,"['212675980_3','220089241_1','134504292_5','222021578_2']"
0,"['224563240_5','200571742_1','80927343_9','224932650_2']"
0,"['222797036_7','222190462_1','0','210029296_1']"
0,"['169922104_5','221371329_1','0','224077617_2']"
0,"['217579550_3','42221856_1','0','219072387_2']"
0,"['123434905_7','214587908_1','0','222422128_2']"
0,"['223262366_4','221214012_1','0','194816429_2']"
0,"['224184216_4','219765685_1','170622676_6','197415569_2']"
0,"['221872688_5','75591083_1','0','213477645_2']"
0,"['222448416_5','220435254_1','0','221601148_2']"
0,"['220307960_4','223076418_1','0','222143607_2']"
0,"['201707744_6','222430039_1','0','208914275_2']"
0,"['222932026_5','0','0','223745959_2']"
0,"['220205319_4','209617310_1','0','111215146_2']"
0,"['222362508_7','222734105_1','0','205692685_2']"
0,"['215707007_4','207746116_1','0','223019303_2']"
0,"['212038341_3','221144478_1','0','215451558_1']"
0,"['220642422_3','216072102_1','0','208190729_1']"
0,"['220328551_4','0','222429996_6','216827802_2']"
0,"['221500443_2','225229164_1','0','224422583_2']"
0,"['223956034_5','208268503_1','0','199244701_2']"
0,"['224423400_6','169230693_1','0','185518581_2']"
0,"['214109105_3','214844533_1','0','221972297_2']"
0,"['224242555_4','219463192_1','218754633_5','224771905_2']"
0,"['215994307_6','202295144_1','0','224928677_1']"
0,"['210426791_7','106308374_1','0','139254853_2']"
0,"['217202945_5','157394962_1','0','209743220_2']"
0,"['219678507_3','224281523_1','183828857_7','217838867_2']"
0,"['165256828_3','206496321_1','0','224496674_1']"
0,"['223649184_5','195829662_1','211258327_5','217198270_1']"
0,"['216872602_5','224540711_1','0','161128618_2']"
0,"['217337734_3','200993653_1','0','222464590_2']"
0,"['205650268_6','209592073_1','221520217_6','215300581_2']"
0,"['219449576_4','174032751_1','0','221889743_2']"
0,"['223789429_7','216028931_1','189532707_7','222780282_2']"
0,"['221546195_2','223186622_1','0','220801571_2']"
0,"['206163864_3','0','216381600_8','173924936_2']"
0,"['221725557_4','0','0','224447011_2']"
0,"['221840961_3','217919032_1','0','223075078_1']"
0,"['210373134_4','223112437_1','0','197531991_2']"
0,"['48787565_7','215537018_1','0','198523110_2']"
0,"['216778886_4','0','0','223377375_2']"
0,"['224434014_4','0','0','220916472_2']"
0,"['223712304_3','105579148_2','0','214951192_2']"
0,"['204513912_2','222742642_1','0','184449461_2']"
0,"['125162213_5','217723846_1','0','216806995_2']"
0,"['220475549_4','221673259_1','0','62880614_2']"
0,"['205700814_4','211595486_1','0','77832240_2']"
0,"['220408030_5','224271872_1','0','207034915_2']"
0,"['181786859_5','220528176_1','0','223289537_2']"
0,"['147503206_7','224113884_1','0','127048061_3']"
0,"['217151204_3','0','0','223742312_2']"
0,"['224924693_4','163193967_1','224031496_5','210172513_2']"
0,"['222459574_6','217429450_1','0','224931600_1']"
0,"['85306840_4','223623056_1','0','200496876_2']"
0,"['98463793_5','223959745_1','0','217254996_2']"
0,"['214587908_3','220369174_1','0','223261600_2']"
0,"['224315538_6','216709531_1','0','48418837_2']"
0,"['223582610_5','78386718_1','0','220367305_2']"
0,"['219846812_6','221833527_1','0','223931623_2']"
0,"['223948481_3','190704921_1','137249237_5','224843654_2']"
0,"['186256346_3','222653445_1','217269874_9','225216068_1']"
0,"['217075239_7','0','0','113328947_2']"
0,"['221365463_4','144790441_1','0','213841417_2']"
0,"['224961266_3','214965452_1','70703326_8','217649396_1']"
0,"['29431009_4','215842626_1','0','219706568_2']"
0,"['223784025_4','223092846_1','0','224048425_2']"
0,"['208250848_5','225062058_1','0','224418755_2']"
0,"['216317599_4','223723035_1','0','223430959_1']"
0,"['222997145_5','219569068_1','0','219925252_2']"
0,"['205387272_4','222612085_1','0','222307114_2']"
0,"['190885113_3','210315254_1','0','222594011_2']"
0,"['117257084_6','224879197_1','0','223554256_2']"
0,"['198053012_2','225050930_1','214822526_5','175211312_2']"
0,"['222545734_5','221973170_1','0','224994226_2']"
0,"['225336800_5','0','0','215841036_2']"
0,"['215621008_5','225112758_1','0','222036602_2']"
0,"['213616090_4','0','0','218800220_1']"
0,"['222953045_7','220788196_1','0','224825896_1']"
0,"['223964225_5','220573319_1','0','187957099_2']"
0,"['208909417_4','0','214844533_6','184253214_2']"
0,"['220468425_2','179846843_1','0','224807405_2']"
0,"['222109743_5','216373144_1','0','224221116_2']"
0,"['215841438_6','222584810_1','0','222895781_2']"
0,"['47193990_5','222759815_1','0','225316751_2']"
0,"['196072336_7','208510225_1','0','225242069_2']"
0,"['219573809_4','221087412_2','221425181_5','221158551_1']"
0,"['212841308_4','205581601_1','218012138_6','219112919_1']"
0,"['111349122_4','0','214741269_6','204957873_2']"
0,"['225107159_5','209116520_1','0','224037620_2']"
0,"['203927481_4','224650168_1','0','207011474_2']"
0,"['222790694_4','218506590_1','218195100_5','217926661_2']"
0,"['215561429_6','222484866_1','0','224909184_2']"
0,"['221017805_4','222267406_1','0','161782425_2']"
0,"['210869080_5','188484056_1','166587752_5','219202757_2']"
0,"['219552260_4','174890018_1','0','224042920_1']"
0,"['223490387_5','221523061_1','0','223799406_1']"
0,"['222040820_2','188892040_1','222151100_6','223424057_2']"
0,"['217406319_6','224879087_1','115467922_7','225167805_2']"
0,"['216125225_5','224418032_1','212540411_8','204435356_2']"
0,"['224964199_6','153940205_1','0','224063901_2']"
0,"['217967925_6','205564694_1','185743843_5','220628694_2']"
0,"['222947813_3','223166974_1','0','220106191_2']"
0,"['225163882_7','191757142_1','0','225252898_2']"
0,"['175222787_4','224857866_1','188353403_6','217852299_1']"
0,"['161543105_5','222949526_1','0','217204612_2']"
0,"['218479368_2','223287234_1','0','219023211_2']"
0,"['224675254_4','208321238_1','0','217175151_2']"
0,"['224920632_3','220865709_2','0','177384013_2']"
0,"['217927464_3','223003381_1','0','220967026_2']"
0,"['169074492_5','98732384_1','140005688_6','215535446_2']"
0,"['223457592_4','218402767_1','0','219124525_2']"
0,"['223365929_3','220638697_1','0','218792814_2']"
0,"['223695583_6','0','0','220654395_2']"
0,"['225187086_4','199284008_1','0','216125225_2']"
0,"['202438289_3','162383073_1','0','218618285_2']"
0,"['221940588_4','224183789_1','0','220731641_2']"
0,"['132508551_3','223787204_1','0','224908591_2']"
0,"['218293174_4','0','0','124801393_2']"
0,"['221889743_3','212997204_1','0','122362623_2']"
0,"['225333692_5','206667483_1','0','194705477_2']"
0,"['223554951_5','218656403_1','210748383_5','211664124_2']"
0,"['220368375_4','222617206_1','0','218107450_2']"
0,"['186050157_6','221502077_1','216707254_6','212706701_2']"
0,"['222137596_5','209534189_1','0','219447235_2']"
0,"['207437890_5','220423754_1','0','217562903_2']"
0,"['218604387_4','217316439_1','0','79570429_2']"
0,"['221118164_5','224732788_1','0','125387486_2']"
0,"['224308306_2','192317648_1','0','221404072_2']"
0,"['224889760_4','124429967_1','0','157435791_2']"
0,"['223051251_5','222021882_1','0','222660924_2']"
0,"['221305359_6','221507070_1','0','222119814_1']"
0,"['224419024_5','218735121_1','0','217616906_2']"
0,"['219100009_5','217394243_1','0','135401502_2']"
0,"['222670629_4','219172295_1','0','209716820_3']"
0,"['224496674_2','224936368_1','223457592_5','223000627_2']"
0,"['153783632_5','221138538_1','0','219277977_2']"
0,"['201087100_3','224787804_1','0','220314076_2']"
0,"['220712703_4','223022886_1','0','219625995_2']"
0,"['204153939_5','222905801_1','0','182626903_1']"
0,"['145503235_4','207437890_1','0','171596029_2']"
0,"['224100730_4','216844587_1','0','220471041_2']"
0,"['224153402_3','197532349_1','0','222890493_2']"
0,"['93577215_4','151972944_1','205085756_9','180493494_2']"
0,"['219452047_4','219241596_1','0','206755670_2']"
0,"['224042211_5','217151672_1','0','221379291_2']"
0,"['151367078_5','224020169_1','0','54756344_2']"
0,"['206147517_5','222891999_1','212701823_7','206798623_2']"
0,"['209836179_3','221998392_1','0','223757454_2']"
0,"['222912629_5','222968827_1','0','224460948_2']"
0,"['92209594_3','223755392_1','210192159_7','217013014_2']"
0,"['131586213_6','176617027_1','0','223191353_2']"
0,"['220216662_6','215257175_1','215611711_8','222910877_2']"
0,"['216264342_4','219342667_1','0','224931918_1']"
0,"['217254996_5','220264701_1','0','141736759_2']"
0,"['220216379_7','222766884_1','0','224445956_2']"
0,"['201200959_4','0','191075125_7','207329859_2']"
0,"['219560974_4','224971629_1','217853101_5','127741000_2']"
0,"['224649271_5','177364737_1','0','175844896_2']"
0,"['210877701_5','220766153_1','0','225165394_2']"
0,"['164591343_3','220271330_1','0','221758332_2']"
0,"['225107214_3','211738738_1','0','199812238_2']"
0,"['86538577_9','220314076_1','0','30784666_2']"
0,"['220562064_4','207095337_1','0','74467560_2']"
0,"['222771802_6','212377874_1','0','207459900_2']"
0,"['200571311_5','224784975_1','118911307_6','221546531_2']"
0,"['212848132_5','78154184_1','0','221816639_2']"
0,"['224924894_3','221116182_1','0','195575025_2']"
0,"['220810798_4','216620229_1','140781102_7','221306525_2']"
0,"['224592339_5','220895889_1','0','202385335_2']"
0,"['210584044_5','219528858_2','77755968_10','225224684_1']"
0,"['225092852_4','221815280_1','0','223824406_1']"
0,"['220704682_5','218657399_1','224732788_5','224465028_2']"
0,"['205383065_5','216729740_1','0','222652620_2']"
0,"['222411474_3','223435063_1','0','101882163_2']"
0,"['210584849_3','0','0','220643504_2']"
0,"['212775706_3','209848097_1','0','220212189_2']"
0,"['224931581_3','225070335_1','0','203487062_2']"
0,"['222576735_3','221087108_1','0','216080585_2']"
0,"['147474076_4','157428615_1','0','224920001_1']"
0,"['223562726_5','220608751_1','0','204598003_1']"
0,"['201200959_5','221113351_1','0','205667618_2']"
0,"['225213419_5','0','0','217374207_1']"
0,"['225015015_3','0','0','224671779_2']"
0,"['222908231_5','0','0','218228422_2']"
0,"['220948880_4','0','0','220165506_2']"
0,"['223945742_7','0','174198687_7','223329942_2']"
0,"['219291288_4','222598502_1','223529920_5','224252867_2']"
0,"['220315661_4','222418997_1','223163554_5','219569068_2']"
0,"['222785965_4','171636811_1','0','219778502_2']"
0,"['216835694_3','173740940_1','0','225252571_2']"
0,"['225158157_6','221231601_1','0','223793497_2']"
0,"['223959745_4','195829943_1','0','214843708_1']"
0,"['220766153_5','0','0','216215358_1']"
0,"['220852741_4','224843654_1','0','224964199_2']"
0,"['225185975_4','223682912_2','0','224601604_3']"
0,"['135106592_6','215457904_1','0','218841154_2']"
0,"['220369174_4','165102691_1','0','221054451_2']"
0,"['220485395_4','224477559_1','0','206253988_1']"
0,"['194607108_4','212169401_1','0','224453510_2']"
0,"['76865584_3','202385335_1','0','222292559_2']"
0,"['222838528_5','147003251_1','217481714_7','146132684_1']"
0,"['223743162_6','223613950_1','0','221600355_1']"
0,"['221772862_3','0','0','225317835_1']"
0,"['137309730_5','0','214783565_4','211738860_2']"
0,"['218816217_4','224932354_1','0','222673503_2']"
0,"['218138616_5','209804972_1','0','223481848_2']"
0,"['221941443_4','224595105_1','0','211489172_2']"
0,"['218871890_3','222487163_1','0','189293512_4']"
0,"['219914862_4','215668604_1','0','222469429_2']"
0,"['222384273_3','216298499_1','0','220721439_2']"
0,"['194644617_3','218686919_1','0','174894703_2']"
0,"['224821812_5','138569911_1','0','220712703_2']"
0,"['219617363_6','113980678_1','0','221225625_2']"
0,"['222628297_5','223815118_1','215591518_5','41472138_2']"
0,"['215148037_4','198019334_1','0','222759919_2']"
0,"['222767684_4','188401449_1','0','222191979_2']"
0,"['210583778_9','137506965_1','0','205716771_2']"
0,"['220794708_4','146321352_1','0','222901009_2']"
0,"['217207224_6','200857169_1','0','220445717_2']"
0,"['221701176_4','187763653_1','0','223496504_2']"
0,"['212846643_3','44972909_1','0','225332460_2']"
0,"['223720982_4','0','0','190701750_2']"
0,"['224100701_5','222994676_1','0','223411745_1']"
0,"['124669694_4','203514550_1','0','202755911_2']"
0,"['222301231_3','224925447_1','0','223109543_1']"
0,"['224105474_9','163281420_1','0','222771951_1']"
0,"['221799720_4','224448542_1','0','217375912_2']"
0,"['222479772_4','223334940_1','0','224932994_2']"
0,"['219760743_4','214616433_1','0','222516336_2']"
0,"['189910345_4','215548675_1','0','219639878_2']"
0,"['212502389_4','190662497_1','0','224247288_2']"
0,"['216318434_3','208455613_1','217244342_5','197172119_2']"
0,"['216912058_6','224074697_1','0','224050529_2']"
0,"['209380744_4','209717304_1','217075239_8','222851636_2']"
0,"['222491808_5','223962835_2','223229725_9','225100185_2']"
0,"['221660647_6','223600170_1','0','144206069_2']"
0,"['220653774_3','206523026_1','197033015_6','223379648_2']"
0,"['222593346_4','215904997_1','0','210268071_2']"
0,"['225106356_5','215237059_1','0','197630198_2']"
0,"['208367575_3','161259807_1','0','224091674_2']"
0,"['207291643_3','210980103_1','0','193641769_2']"
0,"['219277416_4','202167590_1','61391231_7','223021027_1']"
0,"['224430091_5','206218062_1','0','224211387_2']"
0,"['194784558_4','0','0','224945792_3']"
0,"['223442058_5','0','0','194823518_2']"
0,"['224942530_5','195746646_1','221447317_9','195904840_2']"
0,"['224328420_3','0','0','211812569_2']"
0,"['224001473_2','222317736_2','0','223297498_2']"
0,"['194107452_5','208257316_1','217971274_6','219541681_2']"
0,"['223723035_3','220657607_1','0','200430468_1']"
0,"['218343718_6','224020231_1','0','221206962_2']"
0,"['224996894_4','220151238_1','0','219663325_2']"
0,"['221855507_2','209057391_1','0','222587523_2']"
0,"['193224016_5','0','0','220615637_2']"
0,"['198008756_8','217693546_1','0','220383661_2']"
0,"['198516881_6','218480000_1','176274140_5','221005226_2']"
0,"['222592954_5','132259142_1','0','224247986_2']"
0,"['221804021_5','222367079_1','0','168210832_3']"
0,"['181967495_4','204584788_1','0','225159097_2']"
0,"['203178531_3','219277977_1','0','214351646_2']"
0,"['218709557_4','223581944_1','0','197430166_2']"
0,"['192865023_3','225108695_1','0','221702292_1']"
0,"['207383306_6','222153918_1','0','203521330_3']"
0,"['224937098_4','196450981_1','0','222726120_1']"
0,"['218456629_4','212600023_1','0','218040356_2']"
0,"['73790556_3','0','0','223530719_2']"
0,"['223158102_3','136631479_1','0','204533359_2']"
0,"['220651454_4','222301469_1','0','180190944_2']"
0,"['220333511_4','223289537_1','0','135611817_2']"
0,"['196450981_4','0','216777450_5','222345400_2']"
0,"['223530604_4','203428929_1','0','165371148_2']"
0,"['224732823_4','224247606_1','0','225291183_1']"
0,"['222814201_4','218625066_1','0','224935392_2']"
0,"['222572387_5','198904782_1','43897820_6','215235855_2']"
0,"['157966021_9','212303842_1','0','169922104_2']"
0,"['219145588_4','201569989_1','0','222968380_2']"
0,"['211138219_4','136037703_1','0','221923263_2']"
0,"['210991525_5','208635636_1','0','204842044_2']"
0,"['219974943_5','0','0','212209016_2']"
0,"['223107091_4','218137014_1','0','165861200_1']"
0,"['221391729_6','211862348_1','0','77755968_2']"
0,"['217838897_6','222626050_1','0','210722868_2']"
0,"['152200145_4','0','0','203191162_2']"
0,"['222168431_6','73895975_1','0','75932031_2']"
0,"['219039545_2','221053963_1','0','215247261_2']"
0,"['205554606_5','215273270_1','182830212_7','219925634_2']"
0,"['180755261_4','221403450_1','215257170_7','219642653_2']"
0,"['115467922_6','0','212368762_4','208235925_2']"
0,"['224242697_4','216075152_1','0','206373192_2']"
0,"['223695583_5','0','0','219772427_2']"
0,"['151972944_5','217084293_1','215708252_4','220664310_2']"
0,"['220911650_6','222739268_1','0','220475980_2']"
0,"['225041833_4','0','0','220493218_2']"
0,"['223554951_4','195533047_1','0','223029019_1']"
0,"['221749215_4','223478594_1','0','223119958_2']"
0,"['224498179_4','221824991_1','0','222481369_2']"
0,"['223493111_4','208870580_1','0','223826330_2']"
0,"['81898776_8','192700619_1','0','221840846_2']"
0,"['202934032_4','217874527_2','0','219902440_2']"
0,"['213177917_5','225326070_1','0','39822146_2']"
0,"['216141247_5','0','171109364_3','155547111_2']"
0,"['221749647_5','224937596_1','0','157015957_2']"
0,"['224155277_4','0','0','216542011_2']"
0,"['209407356_6','222464590_1','0','204733660_2']"
0,"['220339985_4','225316863_1','0','205852060_2']"
0,"['222819154_4','203112728_1','209785653_5','201089194_2']"
0,"['221285021_4','220533173_1','0','224608901_2']"
0,"['221816310_3','218026296_1','0','204821722_2']"
0,"['220835547_3','75686241_1','214626059_7','220608981_2']"
0,"['223602047_3','173217109_1','0','224106286_1']"
0,"['222405880_5','188189496_1','0','219617363_2']"
0,"['220926724_4','82309414_1','0','224936352_2']"
0,"['175335816_5','223614877_1','0','221420089_2']"
0,"['223658054_2','218082229_1','0','106275408_2']"
0,"['221859039_4','221164921_2','0','217904792_2']"
0,"['221145898_3','0','0','190241895_2']"
0,"['181297574_8','49843086_1','0','205230905_2']"
0,"['219843351_8','224918780_1','0','211688730_2']"
0,"['202414859_3','219821785_1','0','220758888_2']"
0,"['221302591_4','157222045_1','0','221155946_2']"
0,"['219511710_4','217738718_1','0','210868555_2']"
0,"['225279239_2','0','0','155088917_2']"
0,"['220013584_4','204516824_1','0','225327246_2']"
0,"['220696397_4','0','148808762_5','223332006_2']"
0,"['225003499_6','224192084_1','224930173_7','215840575_2']"
0,"['224820210_5','224932102_1','0','222720249_2']"
0,"['215301484_4','223270606_1','0','224107290_1']"
0,"['220340816_5','223108342_1','146804651_4','187929119_2']"
0,"['212590195_4','217211723_1','0','198842588_2']"
0,"['165216658_3','225121130_1','0','177802232_1']"
0,"['219891495_4','220437289_1','0','215424555_2']"
0,"['218841397_4','222969411_1','223834930_7','219230606_2']"
0,"['218421107_4','223263099_1','0','205157150_2']"
0,"['223751043_6','0','0','215100267_2']"
0,"['186619475_2','205412269_1','0','222389412_1']"
0,"['211101139_5','225333391_1','0','155188072_2']"
0,"['218426379_4','74761351_1','0','216134456_2']"
0,"['224265671_4','224080708_1','0','220481898_2']"
0,"['195375943_5','0','0','220821421_2']"
0,"['208398834_5','0','0','215705635_1']"
0,"['224262344_4','223963838_1','0','225220639_2']"
0,"['224936352_3','206074894_1','0','224036968_2']"
0,"['219617567_5','0','0','210306274_2']"
0,"['219737363_4','202009022_1','0','218343748_1']"
0,"['139693676_4','200083152_1','0','218893941_2']"
0,"['190564355_3','213165098_1','0','222857724_2']"
0,"['219357479_5','215675418_1','0','223747423_2']"
0,"['212377594_5','220571095_1','0','218804338_2']"
0,"['222470187_4','221934859_1','177687758_9','158805677_3']"
0,"['222819249_5','220664988_1','0','220763030_2']"
0,"['224086178_4','217084148_1','0','221625932_2']"
0,"['215328079_4','217839867_1','0','171369175_2']"
0,"['222783823_6','0','216264342_5','219617567_1']"
0,"['223355805_4','157462122_1','0','127764321_2']"
0,"['218787047_4','153783632_1','0','198516881_3']"
0,"['213998156_4','221044659_1','96415817_5','208351483_2']"
0,"['224043249_3','219865998_1','220393671_8','110410038_2']"
0,"['218598114_2','223123330_1','139454684_8','199501921_2']"
0,"['214792243_4','223719507_1','0','157966021_4']"
0,"['224945890_4','208594113_1','0','225191497_2']"
0,"['209129320_4','224652844_1','0','200429419_2']"
0,"['208257316_4','224387630_1','0','207159567_2']"
0,"['222509132_4','114378343_1','0','225047757_2']"
0,"['191305867_5','195567458_1','0','220899387_2']"
0,"['209414385_3','0','0','182433999_2']"
0,"['220472100_3','207364691_1','0','178711928_2']"
0,"['198943604_4','210269493_1','224005681_10','223368144_2']"
0,"['220314076_4','213851852_1','0','221113222_2']"
0,"['224087550_4','225283754_1','185092418_5','207623296_2']"
0,"['223614877_5','218082316_1','0','219833856_2']"
0,"['193892928_4','221258755_1','0','220960276_2']"
0,"['220106191_6','212661924_1','0','218054532_2']"
0,"['217409611_4','221773386_1','0','225058928_2']"
0,"['202295144_4','224932190_1','0','225046870_2']"
0,"['224956110_4','219893027_1','0','202663548_2']"
0,"['224932994_4','221401598_1','70400549_6','216884578_2']"
0,"['216141031_4','213205177_1','0','162083356_2']"
0,"['225238333_6','218073403_1','0','220263885_2']"
0,"['219554275_4','222538578_1','0','217301052_1']"
0,"['222361444_6','222230428_1','0','223372885_2']"
0,"['225310441_4','173456255_2','0','220764459_2']"
0,"['221779907_4','222592006_1','0','224495428_2']"
0,"['202879750_3','0','0','213404678_2']"
0,"['145510162_3','0','0','215960873_2']"
0,"['210333381_4','224276489_1','0','215955799_2']"
0,"['224936498_4','214792243_1','0','208486708_2']"
0,"['202508119_7','0','0','217664177_2']"
0,"['222067272_5','194705477_1','224824029_7','93791859_2']"
0,"['205385290_5','190149674_1','0','218331253_2']"
0,"['219040753_5','0','0','16557300_3']"
0,"['218845394_3','0','0','219974214_2']"
0,"['222572215_4','219366085_1','0','221681067_2']"
0,"['216085045_4','199738051_1','127797818_5','223108342_2']"
0,"['224374555_4','222072500_1','0','224361008_2']"
0,"['223797210_4','199600799_1','179535393_4','69540593_2']"
0,"['220381497_6','0','222316966_6','185621803_2']"
0,"['194785337_4','218863867_1','0','221372298_2']"
0,"['224133848_3','215885015_1','0','221921558_1']"
0,"['221841917_4','223056643_1','0','218019200_2']"
0,"['211993604_4','217106672_1','0','224574339_2']"
0,"['214823261_7','218849677_1','0','221120215_2']"
0,"['214576461_5','0','0','219010682_2']"
0,"['216014345_6','222208033_1','178638172_5','219608002_2']"
0,"['219108211_5','220215113_1','0','225013992_2']"
0,"['31347279_6','224024574_1','0','194746049_2']"
0,"['224654963_4','223257417_1','0','223300236_1']"
0,"['118328535_3','191504494_1','0','170614691_2']"
0,"['130885808_4','222018801_1','206655854_8','222493626_2']"
0,"['223847810_4','137488732_1','0','221251225_2']"
0,"['76776410_6','176274140_1','0','205108276_2']"
0,"['219881237_8','222892016_1','183012235_5','216831086_2']"
0,"['222917342_4','0','0','222639848_2']"
0,"['222674162_3','220526277_1','0','190506820_1']"
0,"['153260316_5','201638696_1','0','219464966_2']"
0,"['210213697_5','143175846_1','0','223485899_2']"
0,"['220924979_5','0','0','218506443_1']"
0,"['224235154_7','173226287_1','0','224076704_2']"
0,"['205663407_5','158525649_1','0','217912137_2']"
0,"['224996946_5','223870016_1','216356654_5','136765697_2']"
0,"['222771951_5','220797757_1','0','221220384_2']"
0,"['212931982_6','219036177_1','0','225130928_2']"
0,"['225055666_4','222158953_1','0','202015776_2']"
0,"['225119216_3','202934032_1','0','61675685_2']"
0,"['224099476_6','221889727_1','0','134127521_2']"
0,"['224153907_4','219981142_1','0','221087412_3']"
0,"['224509248_4','219189885_1','143715569_6','215236342_2']"
0,"['223521124_8','221094625_1','0','214716292_2']"
0,"['220929667_5','146966350_1','185518581_5','161938056_1']"
0,"['223007653_5','0','0','200884741_2']"
0,"['215842072_4','220725730_1','219759009_4','222543600_2']"
0,"['220386959_5','212450866_1','218961546_6','220212861_2']"
0,"['218665284_4','221859039_1','152852895_7','192944599_2']"
0,"['225170535_4','212597084_1','0','225288741_2']"
0,"['224424029_5','78320546_1','0','224610166_2']"
0,"['207865918_5','209524029_1','0','225123060_2']"
0,"['216890961_6','199354120_2','193224016_6','224769092_2']"
0,"['218509420_4','223380813_1','0','216750070_2']"
0,"['209553188_3','189947535_1','0','224963824_2']"
0,"['219411183_4','0','0','219444004_1']"
0,"['220919286_3','221681167_1','0','217385057_1']"
0,"['218279657_5','211532070_1','0','204746009_2']"
0,"['223316813_5','223115859_1','0','213841461_1']"
0,"['194644634_2','221921225_1','0','224023755_2']"
0,"['224936611_4','172938618_1','0','225335305_2']"
0,"['225218777_5','203428233_1','172293493_4','111886661_2']"
0,"['223119958_5','0','0','198904782_2']"
0,"['218593270_5','207953790_1','0','225303064_2']"
0,"['185092418_4','214247063_1','0','212097333_1']"
0,"['210279687_4','224991468_1','0','44430622_2']"
0,"['220352314_4','208594381_1','44857684_8','223116395_2']"
0,"['220924748_4','170614691_1','0','225325452_2']"
0,"['214225788_4','219570358_1','0','224936318_2']"
0,"['155005402_6','225171176_1','0','224075324_2']"
0,"['221052393_5','220475549_1','217265461_5','173320875_1']"
0,"['218512109_4','224987406_1','0','225328682_2']"
0,"['219358080_4','127057487_1','0','221607463_2']"
0,"['194816429_4','0','0','63026222_2']"
0,"['222224683_6','219626563_1','0','129834404_2']"
0,"['224454800_5','219975976_1','0','224658276_1']"
0,"['223997943_4','174612752_1','224561498_9','220383824_2']"
0,"['207150481_4','199392960_1','0','212868388_1']"
0,"['223084944_4','217864195_1','182969603_6','224476471_2']"
0,"['219277581_4','217838949_1','0','180858651_2']"
0,"['214453538_4','205417824_1','0','210789751_2']"
0,"['222439886_5','224563509_1','65251998_8','225335746_2']"
0,"['213074732_4','223877044_1','0','221904194_2']"
0,"['224052120_5','222056788_1','0','224019280_2']"
0,"['222533762_5','188542818_1','0','222198900_1']"
0,"['222993408_5','79823391_1','209544671_4','218562880_2']"
0,"['222981961_4','221068024_1','0','140640284_2']"
0,"['224669666_4','213470085_1','0','222147609_2']"
0,"['194341632_5','220365662_1','0','204670393_2']"
0,"['210696831_4','217693585_1','0','220653774_2']"
0,"['222300739_5','216511520_1','0','217144083_2']"
0,"['218826490_3','208486708_1','0','224930983_2']"
0,"['181960536_4','166271486_1','0','214380325_2']"
0,"['197772826_3','223158102_1','0','221467008_2']"
0,"['217341676_4','213826418_2','0','224126691_2']"
0,"['221017805_3','0','0','219411183_2']"
0,"['215620298_4','149352954_1','0','225103629_2']"
0,"['215940071_6','0','0','221889978_2']"
0,"['166023105_7','222221285_1','0','118031130_2']"
0,"['221295631_4','202677017_1','0','212756636_1']"
0,"['218335555_6','140679214_1','193120079_5','224093473_2']"
0,"['224448681_7','223359809_1','0','224918965_2']"
0,"['221129424_3','219519448_1','217618045_5','225067382_2']"
0,"['223093958_3','218924962_1','217468646_4','222789025_2']"
0,"['223557561_3','225201626_1','168370690_5','213578156_2']"
0,"['165294484_5','144327975_1','0','204499688_2']"
0,"['224190513_4','0','0','216830233_1']"
0,"['204681250_4','224963824_1','0','222430345_2']"
0,"['224940204_6','217008932_1','0','221921628_2']"
0,"['219227194_5','196161301_1','217780044_4','215620298_2']"
0,"['224381964_3','221352098_1','0','191305867_2']"
0,"['225176982_5','219977790_1','0','218112891_2']"
0,"['225134973_5','214038491_1','0','225326351_2']"
0,"['220634193_3','212048908_1','0','220259775_2']"
0,"['221956058_5','0','217106672_5','146470248_2']"
0,"['219867976_4','168954384_1','0','171738161_2']"
0,"['220823156_5','221351977_1','216222034_6','222051071_2']"
0,"['220801094_4','222609984_1','0','221702571_1']"
0,"['222804714_4','202591371_1','0','216232262_1']"
0,"['220428936_6','221099574_1','0','224361072_3']"
0,"['224826644_5','207174960_1','215745337_9','215805840_5']"
0,"['225216147_4','174864070_1','211500979_4','220869636_2']"
0,"['215928287_6','223311453_1','222840093_6','214017302_1']"
