compatibility,outfit_sample
0,"['30618740_7','196280291_5','221051184_2','0','216186835_1','0']"
0,"['0','0','214890858_1','221355390_4','0','222247122_4']"
0,"['0','0','223042263_2','0','141209140_1','224912426_4']"
0,"['214829894_4','208057899_4','184670335_2','0','225059460_1','0']"
0,"['206301238_3','176822488_8','199837584_2','185084979_3','198386242_1','0']"
0,"['220477079_5','0','216853130_2','0','33979394_1','0']"
0,"['0','0','209858446_2','215134022_4','220175745_1','222482304_5']"
0,"['0','0','223153781_2','0','217204318_1','219277200_3']"
0,"['155480801_4','215988515_5','211094404_2','0','224474985_1','0']"
0,"['0','0','223084944_2','0','222968380_1','221752537_3']"
0,"['221052336_3','215346448_5','106951644_2','224556740_7','222997921_2','0']"
0,"['222140842_5','215235236_8','199015887_1','0','217623596_1','0']"
0,"['218501755_3','213955470_4','151324224_2','219398994_7','212912510_1','0']"
0,"['184253214_3','223135252_3','222383369_1','217439830_5','191124150_1','0']"
0,"['222051031_6','215868004_4','220508886_2','0','0','218227648_3']"
0,"['218948337_4','197657613_5','225105042_2','221318757_7','217592437_1','0']"
0,"['0','0','170408553_2','0','222754322_1','224507965_4']"
0,"['0','0','205308752_2','76483638_8','209017966_1','225043843_4']"
0,"['0','0','221377940_1','0','211394420_1','222918179_4']"
0,"['0','0','225143176_2','0','57109970_1','162820609_5']"
0,"['207065137_3','189016216_5','210207862_2','0','221750654_1','0']"
0,"['0','0','146155604_2','0','223855998_1','0']"
0,"['222748995_4','166710380_5','217721406_2','0','214430648_1','0']"
0,"['141025153_5','209535856_4','162170896_2','217262316_5','222790493_1','0']"
0,"['210774260_5','204691943_6','0','0','216145613_1','0']"
0,"['220216379_5','148360893_4','223720982_2','0','206933845_1','221328271_5']"
0,"['136761223_6','127631860_5','165336727_2','0','216203886_1','0']"
0,"['222160427_3','115359295_6','200045554_2','0','224937990_1','0']"
0,"['55661544_5','185750902_7','203954458_2','188283390_4','220345687_1','0']"
0,"['221426989_2','217084389_6','216803761_1','0','0','0']"
0,"['219390528_3','0','225335740_2','0','224207861_1','224387169_2']"
0,"['0','0','213089469_2','0','218506429_1','218754633_4']"
0,"['0','0','220805164_2','0','219148717_1','220014341_4']"
0,"['0','0','222378211_2','0','215954740_1','208931159_3']"
0,"['0','0','221198317_2','0','212426413_1','211992473_7']"
0,"['207943271_3','220167475_4','0','225329720_4','195850831_1','0']"
0,"['223690262_3','51417633_5','215773284_2','0','223370539_1','0']"
0,"['0','0','225017015_2','224563240_6','0','222893959_5']"
0,"['0','224582799_2','219578829_2','0','0','0']"
0,"['0','0','216417163_2','219010031_6','216094567_1','219894066_4']"
0,"['223693177_5','224313498_4','217771475_2','0','214935310_1','0']"
0,"['221005882_3','93981014_7','224115136_2','0','225328682_1','0']"
0,"['221411238_3','219861226_5','212686880_2','0','0','0']"
0,"['0','0','222299924_2','0','162784506_1','198479485_4']"
0,"['224587582_4','221154794_5','222485202_2','0','215266799_1','0']"
0,"['0','0','222194531_2','0','204743234_1','0']"
0,"['222998595_4','223795648_3','224932359_2','0','200292522_1','0']"
0,"['0','0','219949452_2','0','222863395_1','222323480_4']"
0,"['0','0','216888968_3','0','205480102_1','214631285_4']"
0,"['0','201001029_6','224437428_2','0','219043010_1','0']"
0,"['212343297_3','195658318_4','217147914_2','0','205259620_1','0']"
0,"['221970121_3','0','212226509_2','147113259_5','223704052_1','0']"
0,"['217898681_5','90575511_5','214124773_2','215842658_4','221966544_1','0']"
0,"['208038305_4','0','0','0','0','0']"
0,"['0','0','54386533_2','135106592_7','222847185_1','0']"
0,"['217198270_2','223379190_4','209592073_2','0','223190906_1','0']"
0,"['223589845_2','0','220413757_1','151166770_9','0','0']"
0,"['222621295_4','210303708_5','218845394_2','222735162_6','0','0']"
0,"['0','0','181569848_2','216599342_5','219454631_1','189141161_5']"
0,"['0','0','139693676_2','0','225005554_1','222482522_3']"
0,"['0','0','49795963_2','203487062_5','217731762_1','205236045_4']"
0,"['117530803_4','168944783_6','220919695_2','0','0','0']"
0,"['68685610_4','0','207042236_2','0','149944244_1','210334190_3']"
0,"['0','0','217789665_2','0','194744945_1','165292753_4']"
0,"['0','0','223818950_2','0','219423398_1','215400543_4']"
0,"['223529823_5','214256933_7','221747631_2','0','222850720_1','0']"
0,"['207204550_5','204425137_5','162243974_2','211211948_4','224993324_1','0']"
0,"['0','0','209103753_2','161884462_8','222516589_1','0']"
0,"['0','0','215338710_1','140679214_5','182033871_1','216730587_4']"
0,"['0','0','224960440_2','0','219499904_1','220842633_4']"
0,"['224675948_3','210904438_7','219925254_1','0','224590364_1','0']"
0,"['0','0','217007676_2','214923571_7','223708231_1','222005831_3']"
0,"['195362049_3','225223977_3','202167590_2','0','223493373_1','0']"
0,"['218860391_5','218506691_6','205931760_2','207956573_6','223654225_1','0']"
0,"['0','0','0','0','115385441_1','216491877_4']"
0,"['221702475_3','220440809_5','223772082_2','214634192_5','208584922_1','0']"
0,"['0','0','221702568_2','218405342_6','216706867_1','219608141_6']"
0,"['180998309_3','0','223200783_2','0','189669564_1','224499358_4']"
0,"['0','224503184_4','204618775_2','0','224544668_1','0']"
0,"['0','0','223524725_1','208639658_5','224882340_1','225051573_6']"
0,"['206065246_2','0','218504290_2','0','211176548_1','0']"
0,"['224460435_2','218288394_5','219307113_2','0','224306774_1','0']"
0,"['222248801_3','219815849_4','224794428_1','198127583_6','219449569_1','0']"
0,"['120454919_5','223150232_4','221209545_2','0','215013834_1','0']"
0,"['0','0','207174960_2','75226570_8','217443670_1','205677256_5']"
0,"['0','0','211350587_1','0','194746049_1','195986679_4']"
0,"['0','0','219846812_2','0','216307296_1','223616064_3']"
0,"['222892921_2','205413239_4','224884029_2','213527609_5','208546052_1','0']"
0,"['197948133_4','214424981_4','221497923_1','0','220404295_1','0']"
0,"['224933084_3','120501073_5','195770942_2','0','66655486_1','0']"
0,"['224935800_3','38810181_5','221145634_2','0','0','0']"
0,"['0','0','221653431_2','0','210422852_1','220384918_5']"
0,"['192572546_4','0','221312497_2','0','222216985_1','0']"
0,"['221546282_2','220499947_5','224197719_2','218924962_5','0','0']"
0,"['206660564_5','222006188_5','147281328_2','0','219335669_1','199598739_5']"
0,"['0','0','223206046_2','0','0','0']"
0,"['0','0','225248178_2','0','224129173_1','0']"
0,"['221718798_4','189689257_5','224467354_2','0','220842702_1','0']"
0,"['0','0','224622942_2','0','0','220395935_5']"
0,"['0','0','225175506_2','0','217926387_1','225330374_3']"
0,"['165114692_3','222568947_4','204082405_2','0','181641995_1','0']"
0,"['224339969_2','222413184_4','219703649_2','217777752_6','219023211_1','0']"
0,"['127810387_3','0','225010589_2','0','210381771_1','222383564_4']"
0,"['209167895_5','134354065_4','224437228_2','0','218960706_1','0']"
0,"['0','196988684_6','218527235_2','0','213096615_1','0']"
0,"['0','0','151016202_2','0','217726991_1','223363618_3']"
0,"['0','0','220741445_2','0','0','0']"
0,"['0','0','220038962_2','0','222418117_1','221485812_6']"
0,"['213243432_3','131349571_5','209685472_2','0','0','0']"
0,"['0','225049331_7','0','156600055_5','209653557_2','0']"
0,"['0','0','214910364_2','0','65161696_1','220036532_3']"
0,"['0','218226533_4','0','0','210697623_1','224784203_4']"
0,"['0','0','219386096_2','0','195660711_1','225336218_4']"
0,"['0','0','223207114_1','0','225167229_1','199812238_3']"
0,"['223122067_3','209903087_5','212004607_2','0','225111236_1','0']"
0,"['0','0','218070990_1','136858155_6','225110375_1','224794980_4']"
0,"['204316163_4','224991530_5','210240317_2','0','188101165_1','0']"
0,"['220474166_3','223890112_4','225325722_2','0','223746839_1','0']"
0,"['218752716_3','224661935_4','0','141240266_7','218777931_1','0']"
0,"['143068425_2','222571915_5','209104024_2','0','67127578_2','0']"
0,"['0','0','218548129_2','0','222953045_1','213771140_3']"
0,"['209604145_4','44595343_7','196952678_2','215028187_3','219636519_1','0']"
0,"['0','0','179846843_2','224197417_6','0','222462789_4']"
0,"['187957099_3','0','214774955_2','0','0','0']"
0,"['214946496_4','214005933_5','0','209597174_5','0','0']"
0,"['221262434_2','221470471_4','220951227_2','223503254_8','155305206_1','0']"
0,"['0','0','210327510_1','209375856_5','222620981_1','216272559_4']"
0,"['97298813_4','224931936_5','225106692_2','0','207333473_1','0']"
0,"['141724672_4','73464383_4','214361290_1','0','210576573_1','0']"
0,"['217042713_3','184773061_5','217379375_1','140114300_9','223366616_1','0']"
0,"['224127397_4','224271783_7','224935196_2','0','210518069_1','0']"
0,"['223042263_5','224941236_5','221684175_2','0','0','0']"
0,"['223713541_3','224934744_6','222674950_2','208297855_6','177474280_1','0']"
0,"['199513741_3','205556059_8','222146446_2','0','218738716_1','0']"
0,"['220643224_4','219463192_5','211891374_2','216308799_7','124716131_1','0']"
0,"['0','0','221003584_2','0','151987523_1','215182213_4']"
0,"['188189496_3','213221788_6','208106844_2','224970311_8','215591933_1','0']"
0,"['224464405_3','61569677_6','197182811_2','141305471_7','217865728_1','0']"
0,"['214005777_3','214547352_7','221833234_2','0','224362684_1','0']"
0,"['215855841_4','0','0','193911299_9','224248525_1','0']"
0,"['0','0','221193297_2','222512244_6','223922391_1','223755888_3']"
0,"['156698519_4','218008986_5','215450253_2','0','176813174_1','0']"
0,"['212309620_5','225336178_10','215076086_2','60670229_9','118827491_1','0']"
0,"['0','0','198815744_2','0','217901977_1','210486672_4']"
0,"['222866746_3','223394715_6','220688949_2','219404077_7','221192156_1','0']"
0,"['223911511_5','222305685_4','68955949_2','0','217619745_1','0']"
0,"['224935717_6','0','224910069_2','0','224144770_1','0']"
0,"['205355231_3','222464590_10','206767870_1','0','218747053_1','0']"
0,"['212495409_3','217672751_5','179956517_2','75807184_8','204842044_1','0']"
0,"['0','0','223148880_1','0','0','222119814_3']"
0,"['219300229_3','0','221410983_2','212096046_5','202587435_1','0']"
0,"['0','0','186536615_1','0','220947710_1','220380541_4']"
0,"['211281416_3','224192084_6','0','140329144_7','219653680_1','0']"
0,"['210019334_3','218443894_7','225288636_1','0','223114139_2','0']"
0,"['0','0','221023702_3','0','219177353_1','218345734_4']"
0,"['0','223022039_4','216272559_2','175130868_6','203268857_1','0']"
0,"['197333941_3','202500948_5','223253736_2','222406873_6','95063680_1','0']"
0,"['224601884_3','221792085_8','194745306_2','213507227_6','222500002_1','0']"
0,"['0','0','223102471_2','217648221_3','114260010_1','202385335_4']"
0,"['0','0','214318977_2','215234102_5','174369714_1','57760440_5']"
0,"['224021577_4','113535399_5','219009078_2','0','165247736_1','0']"
0,"['0','0','222919308_2','0','225171323_1','224421641_4']"
0,"['212903155_3','221145079_4','220396695_2','206011633_3','224711278_1','0']"
0,"['220684058_4','0','139426422_2','0','179332767_1','0']"
0,"['0','0','97843241_2','141682201_7','0','224794428_2']"
0,"['0','0','223115045_2','0','206105390_2','122617607_7']"
0,"['225253361_3','222189989_4','73601174_2','218761283_9','207629545_1','0']"
0,"['221697634_4','0','217429450_2','0','221155946_1','224457816_7']"
0,"['225014161_4','0','221286532_2','0','127073616_1','0']"
0,"['0','0','222545683_1','0','0','224209852_3']"
0,"['75659115_5','203011730_4','224918152_2','0','220209135_1','0']"
0,"['209652126_4','132367262_5','205152924_2','0','223205861_1','0']"
0,"['223115525_3','0','199472506_2','0','224931645_1','0']"
0,"['149347327_4','201310304_3','220341857_2','0','220322590_1','0']"
0,"['0','0','222193444_2','225049038_7','222445538_1','220607147_3']"
0,"['0','0','224473192_1','0','222168431_1','205314756_5']"
0,"['213239741_3','219925268_5','223465694_1','0','212553136_1','0']"
0,"['0','0','202622722_2','206862320_5','0','194400965_4']"
0,"['223258996_4','221146412_5','224040782_2','0','168423796_1','0']"
0,"['220843194_2','0','182932939_1','0','214426185_1','0']"
0,"['221052095_3','224546176_5','223258992_2','0','0','0']"
0,"['0','0','40053127_2','218739504_7','224807405_1','225330506_3']"
0,"['210276616_4','220544424_9','217592297_2','74477196_6','142761693_1','0']"
0,"['224650627_4','137712941_5','219278888_2','0','223049675_1','0']"
0,"['190375925_3','212507532_6','219202577_2','78522276_7','0','0']"
0,"['166641737_3','221741196_6','205554606_2','137436710_4','222998604_1',
 '219565022_5']"
0,"['209617310_5','212771958_6','215182213_2','0','0','0']"
0,"['0','0','222916102_2','0','220393671_1','0']"
0,"['215571376_4','220316544_6','219914862_2','0','219524435_1','0']"
0,"['0','0','169313276_1','0','224330542_1','225334197_5']"
0,"['0','221325114_6','146104525_2','0','225239920_1','0']"
0,"['0','0','156552598_2','0','138496002_1','197176052_7']"
0,"['0','0','219759009_2','0','216877165_1','171838513_5']"
0,"['0','0','166394471_2','195912427_4','225332373_1','197099945_6']"
0,"['0','0','224006578_1','0','216777927_1','221028122_5']"
0,"['223229706_4','219023211_5','207629545_2','126834450_6','220441766_1','0']"
0,"['73124870_4','107446220_6','120917151_2','0','215154204_1','0']"
0,"['221835249_3','218414700_4','215259761_2','0','218707955_1','0']"
0,"['0','0','224936081_2','0','136810509_1','222500002_3']"
0,"['0','0','222676956_2','0','222123211_1','190915821_4']"
0,"['0','0','220499029_2','0','218918352_1','216715138_5']"
0,"['222307114_3','201940315_3','225251441_2','0','198617670_1','0']"
0,"['0','220259403_6','225334552_1','0','222233902_1','0']"
0,"['0','0','220611037_2','0','221799720_1','209245920_3']"
0,"['224587526_8','176004619_9','220135533_1','214422485_5','215234439_1','0']"
0,"['0','218821090_4','0','0','0','0']"
0,"['0','119159010_6','203598607_2','0','48595537_1','221658026_5']"
0,"['162632425_3','0','224931990_2','0','197662128_1','0']"
0,"['198069676_3','216665166_5','223330741_2','0','0','0']"
0,"['198996768_4','179196818_4','65074956_1','0','192639074_1','0']"
0,"['0','0','156104104_1','79140417_6','221870666_1','217406233_4']"
0,"['221431710_4','200346576_5','215750573_2','191305867_6','157145587_1','0']"
0,"['0','0','0','0','0','206461374_4']"
0,"['0','0','217838949_2','0','218280140_1','0']"
0,"['0','0','221806195_2','0','214261847_1','218139581_2']"
0,"['216746014_3','214457602_7','212111078_2','0','222576802_1','0']"
0,"['0','0','216025627_1','0','225135517_1','219413782_5']"
0,"['0','0','209129320_2','0','224203111_1','220175956_4']"
0,"['0','0','171673003_2','0','211906196_1','223639609_6']"
0,"['162934030_5','211532070_7','220319785_2','209406708_8','180913955_1','0']"
0,"['164598060_3','224323740_5','213126228_2','0','222890554_1','0']"
0,"['215036866_3','0','220899592_1','0','0','0']"
0,"['223421214_4','220595739_6','119897607_2','0','0','0']"
0,"['0','0','195316772_2','0','128564489_1','222814218_5']"
0,"['0','223478612_6','224478186_2','212274244_6','0','0']"
0,"['0','0','221997681_2','0','225157086_1','222295717_6']"
0,"['151475622_6','225333503_5','222315253_2','210257533_5','0','0']"
0,"['0','0','222804714_2','0','221820502_1','222621927_3']"
0,"['224941236_3','213823178_3','223926329_1','112539514_12','222627947_1',
 '0']"
0,"['215533770_3','220971206_6','225326288_2','0','0','0']"
0,"['224831886_3','194244497_7','206495916_1','0','180598081_1','0']"
0,"['221309579_4','0','225332239_2','0','218479061_1','0']"
0,"['0','0','222833987_2','0','0','225060028_3']"
0,"['223261600_4','0','195507499_2','0','225333708_1','0']"
0,"['222944093_4','219974727_4','221498287_2','0','0','0']"
0,"['222691054_2','215011094_3','174383355_2','0','198380474_1','0']"
0,"['224989855_4','221320526_5','219108211_2','0','222805202_1','0']"
0,"['222426547_3','218563662_4','209800561_1','0','224245322_1','0']"
0,"['222515410_4','181603814_5','215611711_3','0','220394522_1','0']"
0,"['219409892_3','207639124_6','217178189_2','0','0','0']"
0,"['0','0','133185339_2','0','221760000_1','219453589_3']"
0,"['0','221816639_6','196965636_2','0','0','223927504_4']"
0,"['223551738_4','222524719_6','222620987_2','0','0','0']"
0,"['0','0','221761581_1','219653736_6','79947261_1','0']"
0,"['134127521_4','221407135_6','223270606_2','209068438_8','210389570_1','0']"
0,"['201687594_5','224933776_5','166264113_2','221403776_3','221763198_1','0']"
0,"['222164419_3','0','222196690_2','0','0','219571216_5']"
0,"['215257170_5','204505112_7','220786620_2','0','224270913_1','0']"
0,"['127751163_4','222426140_4','220474481_1','0','217914882_1','0']"
0,"['222961211_4','0','221972864_1','0','221072266_1','0']"
0,"['0','0','224423400_2','0','223855971_1','0']"
0,"['0','0','224825159_2','0','223164795_1','214804683_3']"
0,"['205326349_3','0','224273420_2','0','220888972_1','0']"
0,"['195068134_4','218582335_4','0','0','222737927_1','0']"
0,"['0','0','218135562_2','220836916_6','224497127_1','210416079_4']"
0,"['0','0','224208621_1','0','0','223772082_5']"
0,"['223664826_4','0','188255737_2','0','224476471_1','215362546_3']"
0,"['223105840_5','215235869_3','134596834_2','0','187192731_1','0']"
0,"['0','0','224103358_1','0','0','220421826_5']"
0,"['219262995_4','155017019_7','78154184_2','0','164426967_1','0']"
0,"['200308546_4','0','208323079_2','0','218890995_1','0']"
0,"['0','127810387_4','212476238_1','225330052_4','219735189_1','0']"
0,"['0','224931632_5','225069356_2','0','224936985_1','0']"
0,"['223770141_5','215181923_8','209160349_1','0','221849274_1','0']"
0,"['217789665_4','221825579_6','75689451_2','0','173426664_1','0']"
0,"['0','0','0','0','0','201818221_3']"
0,"['223171494_3','221348726_6','196111864_1','217440308_5','218506985_1','0']"
0,"['0','0','202957585_3','0','219870831_1','0']"
0,"['215407855_4','218947893_4','223280101_2','191123413_7','0','0']"
0,"['221651299_6','223316626_4','222591733_2','0','219956459_1','0']"
0,"['0','224478186_6','222633572_2','217116498_7','182358054_1','0']"
0,"['207060332_3','0','223996929_2','0','215430210_1','0']"
0,"['0','0','213583689_1','175561639_5','215835462_1','135357421_3']"
0,"['206144470_3','199513741_4','216708259_2','0','0','0']"
0,"['210268071_3','174144208_5','220904972_2','0','0','0']"
0,"['176213885_4','0','192576380_2','0','221196956_1','215548675_4']"
0,"['155818306_4','212593085_6','219570346_2','0','209652079_1','0']"
0,"['0','182693489_6','210697623_2','218057130_7','223591051_1','0']"
0,"['203782330_3','190769221_5','212986222_2','64296722_8','221854263_1','0']"
0,"['0','0','224040520_2','0','217013014_1','0']"
0,"['219570032_3','75585514_5','222924159_1','218022095_7','222464377_1','0']"
0,"['220774593_4','224079282_4','155000645_2','218836535_7','216887000_1','0']"
0,"['214645789_2','0','220853328_1','0','102388342_1','0']"
0,"['222146401_5','215475850_6','71000599_2','0','74677285_1','0']"
0,"['219617364_5','220424639_6','203601785_2','0','192753232_1','0']"
0,"['222591733_5','164571078_3','170897888_2','0','224132131_1','0']"
0,"['216418645_3','217511862_4','222902051_2','0','204670715_1','0']"
0,"['0','0','217877237_2','0','208250848_1','222533762_6']"
0,"['0','0','221864694_2','0','218179253_1','194961070_3']"
0,"['219515959_4','210153729_5','219123193_2','0','222954822_1','0']"
0,"['0','0','224247117_2','217676293_5','216600198_1','213476958_4']"
0,"['222012759_3','221191105_7','209708478_2','0','224320735_1','0']"
0,"['66267236_4','221052336_4','221902805_2','0','224884029_1','0']"
0,"['114109479_3','222097742_5','222384048_1','0','220205317_1','0']"
0,"['0','0','221817258_2','0','216853783_1','214716490_6']"
0,"['195002358_6','0','214703829_2','0','0','0']"
0,"['222731855_4','220641120_4','0','0','0','0']"
0,"['202842600_2','217498065_3','207832665_2','0','218950621_1','0']"
0,"['195041095_5','218506843_5','208302792_2','0','224378264_1','0']"
0,"['0','0','218506401_2','0','217750807_1','218645170_7']"
0,"['217515350_6','106073132_8','211999831_2','0','0','0']"
0,"['0','0','219224421_2','222196442_5','0','224274892_4']"
0,"['0','0','224914063_2','0','225247718_1','217686933_5']"
0,"['0','221286532_4','210065795_2','0','188832904_1','0']"
0,"['0','0','200423746_2','0','223210107_1','206921178_4']"
0,"['205789401_5','214868443_10','225161772_1','0','214432593_1','0']"
0,"['207993122_4','0','224398273_1','0','224111372_1','0']"
0,"['0','0','223048253_2','196498247_5','0','0']"
0,"['0','0','225005554_2','0','151920189_1','213126228_3']"
0,"['0','0','224937633_2','0','220835547_1','0']"
0,"['0','0','224818775_2','222021511_3','207153404_1','222204036_4']"
0,"['0','0','220954360_1','0','0','0']"
0,"['154200499_3','221813110_6','201367164_2','0','221308664_1','0']"
0,"['218600399_5','217140807_6','221961787_2','0','0','221357325_2']"
0,"['205425809_3','225187370_5','222061983_2','0','221876627_1','0']"
0,"['0','225276459_5','217084148_2','0','166148451_1','0']"
0,"['219368163_4','156443009_8','220286771_1','0','221133732_1','0']"
0,"['47059109_5','220101766_5','217132342_2','196408712_11','223259940_1','0']"
0,"['220647768_3','0','122436124_1','0','225335633_1','0']"
0,"['0','0','204549731_2','0','183833879_1','161873389_4']"
0,"['158192114_2','187401791_4','218302351_2','79871302_5','221098281_1','0']"
0,"['215919454_4','225334506_6','217682203_2','183607510_8','222344253_1','0']"
0,"['221563101_3','0','221367012_2','0','217560671_1','0']"
0,"['0','0','225333585_2','0','225336421_1','119791604_8']"
0,"['187756598_4','50728882_6','208771514_2','0','0','0']"
0,"['0','224171948_4','220842629_2','0','222551839_3','0']"
0,"['218936259_4','219071136_5','221161891_2','0','218906458_1','0']"
0,"['184068538_3','118911307_5','125648191_3','0','223417628_1','0']"
0,"['217084389_5','223367667_5','224937823_2','0','222193948_1','0']"
0,"['0','0','217223018_2','0','197628263_1','212397118_3']"
0,"['223577542_2','224768895_6','220290977_2','0','218401299_1','0']"
0,"['0','0','193394621_2','224934513_3','0','215810405_5']"
0,"['0','0','207610211_1','223485292_3','222893314_2','225316776_3']"
0,"['0','0','209555651_1','0','216162066_1','216474517_3']"
0,"['0','221819459_6','168652805_1','213409959_7','203073246_1','0']"
0,"['215541879_3','210229423_3','220205494_2','0','0','223584982_4']"
0,"['34054210_2','141041850_5','224805422_3','205386126_5','74672438_1','0']"
0,"['220346009_3','0','175487706_3','0','218997314_1','0']"
0,"['222483318_3','195504213_6','210191956_1','135677819_5','169052821_1','0']"
0,"['137506965_6','220940390_7','219644111_2','0','201200959_1','0']"
0,"['221155993_2','214363887_5','222786797_2','0','216152484_1','0']"
0,"['0','219830712_4','225332355_2','191278337_5','217525612_1','0']"
0,"['211885252_3','80508256_6','0','0','0','0']"
0,"['0','0','223589269_2','0','218224681_1','222841430_4']"
0,"['0','0','70786306_2','0','148599340_1','156658522_4']"
0,"['0','0','216105447_2','0','223586478_1','223223456_5']"
0,"['0','219178108_3','221851299_2','0','0','0']"
0,"['195420424_4','220688854_3','70895557_3','224924413_4','224106069_1','0']"
0,"['0','0','221689276_1','0','0','200058092_5']"
0,"['0','224932578_8','186376020_2','0','154581827_1','209728878_6']"
0,"['0','0','195560561_1','209190085_6','209294667_1','224970311_7']"
0,"['194442981_2','0','223016801_3','0','0','0']"
0,"['0','225067382_5','173579471_1','0','220379315_1','0']"
0,"['0','0','207953790_2','216188325_4','195189464_1','208896927_5']"
0,"['220592163_3','194104831_5','0','0','196700220_1','0']"
0,"['0','208041248_6','223022886_2','154652854_5','136761223_1','0']"
0,"['0','0','217031197_2','0','218056724_1','197712040_3']"
0,"['223543941_4','222833515_3','216886094_2','0','203418340_1','0']"
0,"['0','0','219536829_2','0','221044305_1','192504941_4']"
0,"['152952281_3','224650488_6','224491290_2','158000930_6','224478967_1','0']"
0,"['222714515_4','224924672_7','0','0','220473909_1','224372891_5']"
0,"['195327020_2','193220169_5','222673616_2','210262200_5','210277434_1','0']"
0,"['219602002_3','63026222_6','222706108_2','0','0','0']"
0,"['0','0','149724141_2','0','220416468_1','224784975_5']"
0,"['0','0','217410052_2','0','108553015_1','217035388_4']"
0,"['220638422_2','222148814_3','225184834_2','0','221468333_2','0']"
0,"['0','0','208251355_2','0','224566090_1','185743843_4']"
0,"['127073616_4','207888691_6','78614505_2','0','0','0']"
0,"['224936232_5','177364737_4','0','189141161_6','224822418_1','0']"
0,"['224304551_5','221161472_7','209653574_2','0','108659845_1','0']"
0,"['0','0','225242176_2','0','219129080_1','211205508_5']"
0,"['223703342_3','225231551_6','225329486_2','0','221797596_1','0']"
0,"['209159368_3','204621840_6','224138831_2','0','217690460_1','0']"
0,"['172795910_3','0','211837498_1','0','222143607_1','224929730_4']"
0,"['220845849_4','0','220176823_2','0','220802352_1','0']"
0,"['224540711_3','218821392_6','222772826_2','0','135664890_1','0']"
0,"['223056331_4','213885009_5','220277801_2','197182811_7','217585411_1','0']"
0,"['0','0','196988684_2','0','217266323_1','218506324_4']"
0,"['198475382_5','214020543_5','213177917_2','0','219528858_3','0']"
0,"['0','0','222523745_2','0','198078546_1','205108276_4']"
0,"['214478843_3','143188488_4','196377690_1','0','208909245_1','0']"
0,"['224077289_4','212165819_3','207099792_2','0','224930181_1','0']"
0,"['220338209_3','87974190_8','207076436_2','0','215665362_1','0']"
0,"['158367895_5','0','223046679_2','0','225335524_1','0']"
0,"['0','0','214038491_2','218195100_4','221681067_1','0']"
0,"['210139047_4','0','134676253_2','0','98297071_1','0']"
0,"['221560408_4','222326109_5','208660030_1','119209326_5','219246087_1','0']"
0,"['220970834_3','219665384_5','223174616_1','0','204618264_1','0']"
0,"['215129759_3','78586609_8','186478441_2','0','216134456_1','0']"
0,"['0','0','215873048_2','0','223089587_1','158454740_5']"
0,"['0','0','218949849_2','0','223559169_1','179956517_3']"
0,"['222217461_3','125464269_4','212162282_2','0','165794063_1','0']"
0,"['0','0','206152503_2','0','0','221801278_7']"
0,"['204691943_4','194860814_4','223413692_2','111349122_5','223031616_1','0']"
0,"['202677017_3','106073132_9','153476654_2','0','0','0']"
0,"['222308048_3','221994725_3','205260565_2','0','0','0']"
0,"['0','0','133059337_1','0','206439846_1','216825406_4']"
0,"['222946273_4','218263418_4','223755888_2','0','0','0']"
0,"['75757556_5','135017329_6','218736910_2','0','224193266_1','0']"
0,"['0','0','222532949_2','0','222956404_1','216829799_4']"
0,"['221600065_4','223206711_6','220440809_2','0','219955027_1','0']"
0,"['0','0','222463597_2','0','217010399_1','218494794_5']"
0,"['222805202_4','202592108_5','220260788_2','222637665_7','223772215_1','0']"
0,"['220210445_4','180111774_5','222836638_1','0','164396280_1','0']"
0,"['221068024_4','224414991_6','205769759_2','0','222092503_1','0']"
0,"['0','0','0','0','217577931_1','0']"
0,"['222955950_2','0','223236204_2','218504364_4','172969177_2','0']"
0,"['0','0','217723846_2','0','223804283_1','215591699_4']"
0,"['153940205_3','222714515_5','207236791_2','0','164215053_1','0']"
0,"['222408044_3','223531023_6','207111093_2','0','0','0']"
0,"['0','224345318_6','222224552_1','0','223239394_1','0']"
0,"['0','223608761_10','216947134_2','0','220558589_1','0']"
0,"['0','0','220222895_1','223695403_5','154022376_1','0']"
0,"['0','0','210365034_2','0','223723324_1','219650495_6']"
0,"['217918467_4','212495409_4','216845831_2','0','183607510_1','0']"
0,"['169333275_2','222837402_4','197024683_2','0','155822024_1','0']"
0,"['0','0','197184364_2','222251055_5','222870057_1','0']"
0,"['0','0','221120823_2','133894625_7','185128116_1','219868456_3']"
0,"['0','0','225043843_2','0','222245814_1','0']"
0,"['225328657_2','205158343_6','211063075_2','0','222321590_1','0']"
0,"['166150722_2','221763198_5','221701848_2','0','190805869_1','0']"
0,"['0','0','216799079_1','0','163891592_1','220239962_6']"
0,"['0','0','209553126_2','0','207817091_1','215241758_4']"
0,"['0','0','225321128_2','224925724_12','195849978_1','154711718_3']"
0,"['217065524_3','219702465_5','218709662_2','0','210264867_1','0']"
0,"['0','0','222219312_2','0','212907417_1','223394715_5']"
0,"['127911821_4','224124792_7','212493971_2','214636348_4','222578305_1','0']"
0,"['196489792_4','33121661_4','207522597_2','193188183_6','222358644_1','0']"
0,"['0','0','207848032_2','0','202485533_1','199964870_5']"
0,"['204107897_3','214195395_3','220842246_1','211292167_6','195363005_1','0']"
0,"['218289650_4','209389910_6','225334996_2','0','216481317_1','0']"
0,"['224105314_6','208771514_5','206787680_2','223858337_5','220366838_1','0']"
0,"['200936913_5','215054663_5','19886640_2','0','0','0']"
